PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
146;2022;5;0;50;0;12;17;4;0;2;0;0;56;0;55;11;4;58;27;16;37;43315;3307;2730;1;0
146;2023;5;0;66;6;20;8;-5;0;2;0;0;59;0;106;13;4;72;60;20;30;69789;3898;2590;0;0
151;2019;9;0;46;2;13;6;-19;0;3;0;0;56;0;45;116;48;16;13;8;24;32367;4226;775;0;0
151;2020;9;0;22;2;5;6;-2;0;0;0;0;55;0;26;58;21;12;6;7;8;11929;41;2351;0;0
151;2020;3;0;30;3;1;6;-8;0;0;0;0;55;0;23;24;13;1;12;5;17;19579;687;1814;0;0
153;2019;6;0;1;0;0;2;0;0;0;0;0;50;0;0;6;4;0;0;0;1;411;0;0;0;0
158;2021;3;0;50;4;13;12;-9;0;1;0;1;57;0;38;527;283;31;10;9;30;37716;3586;2188;0;0
158;2022;3;0;50;5;21;6;11;0;1;0;0;61;0;91;504;294;39;14;12;16;39024;2940;3018;0;0
158;2023;3;0;66;12;34;14;-20;6;12;0;0;67;3;148;1258;728;83;22;25;44;61281;12362;4997;0;0
161;2019;4;0;50;3;11;23;6;1;2;0;0;55;0;33;114;37;23;9;12;24;32100;3273;2812;0;0
161;2020;4;0;50;5;18;30;18;0;0;0;0;58;0;82;29;8;51;11;23;43;36348;88;419;0;0
161;2021;4;0;50;7;12;10;14;0;0;0;0;58;2;64;181;58;52;21;18;72;36695;0;6775;0;0
161;2022;4;0;50;12;20;24;25;1;3;0;1;63;2;94;138;66;78;21;10;74;46657;3185;2788;0;0
162;2020;2;0;22;4;2;7;-3;1;0;0;0;54;1;22;37;12;27;5;4;19;13468;409;252;1;0
162;2022;2;0;15;0;2;2;-3;0;0;0;0;53;0;4;4;1;3;0;2;3;7053;96;351;0;0
164;2020;4;0;50;7;9;8;4;0;0;0;0;54;1;50;9;2;10;17;12;13;28315;232;319;0;0
