PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
508;2020;11;0;50;3;8;38;-15;0;0;1;0;54;1;43;61;18;44;23;14;24;47338;218;3859;0;0
508;2021;12;0;50;7;9;12;-27;0;0;0;1;55;2;55;311;111;21;13;10;64;45199;156;7642;0;0
508;2022;12;0;50;1;9;48;-52;0;0;0;0;49;0;23;193;74;77;19;13;70;57480;42;5641;0;0
508;2023;12;0;66;4;2;57;-37;0;0;0;0;54;0;51;108;44;48;35;22;70;64055;240;7092;1;0
509;2019;15;0;50;15;18;20;-21;6;4;0;0;60;0;114;112;49;48;36;12;67;54065;10535;2700;0;0
509;2020;15;0;50;18;33;26;6;8;9;0;0;65;3;181;66;25;25;33;12;40;51067;10553;79;0;0
509;2021;15;0;50;13;22;12;-1;3;9;0;0;63;2;178;70;21;35;27;13;37;51520;7480;550;0;0
509;2022;15;0;50;21;41;18;22;4;15;0;1;72;4;192;110;29;44;45;26;78;50167;9200;7302;0;0
509;2023;15;0;66;22;47;10;6;5;13;1;0;70;4;290;100;25;48;42;27;62;74252;11116;3146;0;0
509;2024;15;0;66;35;30;12;47;3;8;0;0;69;8;221;1001;487;75;31;20;44;68675;12603;3846;0;0
509;2025;15;0;66;14;33;6;31;1;3;0;0;61;1;212;41;21;41;38;16;64;71123;3638;645;0;0
509;2026;15;0;66;27;32;21;24;3;3;0;0;62;4;216;82;26;54;37;20;38;71553;3037;150;1;1
510;2019;15;0;50;17;13;14;-24;3;0;0;0;74;2;145;211;100;151;32;26;88;59866;6757;5933;0;0
510;2020;15;0;50;24;36;26;3;6;15;1;1;81;6;165;1261;708;150;22;38;57;52813;10714;7253;0;0
